;Date;DAX;DlogDAX;y1;y2;y3
1258;2005-01-04;4290,5;-0,024003645;-1,233805856;1,52227689;1,52227689
1259;2005-01-05;4258,24;-0,754734689;-0,524102105;0,274683017;0,274683017
1260;2005-01-06;4300,94;0,997767409;0,234035404;0,05477257;0
1261;2005-01-07;4316,4;0,358811805;-0,157732484;0,024879536;0,024879536
1262;2005-01-10;4307,37;-0,209421246;0,297809401;0,088690439;0
1263;2005-01-11;4258,01;-1,152559406;-0,659304894;0,434682943;0,434682943
1264;2005-01-12;4208,82;-1,161959162;0,335331872;0,112447464;0
1265;2005-01-13;4212,14;0,078850871;-0,871718194;0,75989261;0,75989261
1266;2005-01-14;4232,36;0,478892501;0,528762298;0,279589567;0
1267;2005-01-18;4250,71;0,432627071;0,958813232;0,919322815;0
1268;2005-01-19;4245,55;-0,121465224;-0,882847321;0,779419392;0,779419392
1269;2005-01-20;4220,43;-0,593435697;-0,80137938;0,642208911;0,642208911
1270;2005-01-21;4213,7;-0,159589701;-0,817845929;0,668871964;0,668871964
1271;2005-01-24;4201,89;-0,280669751;-0,442389999;0,195708912;0,195708912
1272;2005-01-25;4233,95;0,760093941;0,358314737;0,128389451;0
1273;2005-01-26;4214,12;-0,4694572;0,436872381;0,190857477;0
1274;2005-01-27;4216,41;0,05432636;0,053295304;0,002840389;0
1275;2005-01-28;4201,81;-0,346867025;-0,284654591;0,081028236;0,081028236
1276;2005-01-31;4254,85;1,254412392;0,790803;0,625369384;0
1277;2005-02-01;4279,97;0,588649146;0,740272492;0,548003362;0
1278;2005-02-02;4296,31;0,381051453;0,426774759;0,182136695;0
1279;2005-02-03;4281,64;-0,342040098;-0,224475381;0,050389197;0,050389197
1280;2005-02-04;4339,28;1,337232196;1,066075929;1,136517887;0
1281;2005-02-07;4366,35;0,621898409;-0,01548527;0,000239794;0,000239794
1282;2005-02-08;4371,39;0,115361651;0,117684841;0,013849722;0
1283;2005-02-09;4353,15;-0,418131536;-0,866414863;0,750674715;0,750674715
1284;2005-02-10;4342,01;-0,256234643;0,324369777;0,105215752;0
1285;2005-02-11;4387,8;1,049058798;0,704972819;0,496986676;0
1286;2005-02-14;4386,4;-0,031911742;0,129499333;0,016770077;0
1287;2005-02-15;4402,03;0,355695306;0,36148204;0,130669265;0
1288;2005-02-16;4368,77;-0,758429321;-0,004909369;2,41019E-05;2,41019E-05
1289;2005-02-17;4369,68;0,020827492;-0,772724227;0,597102731;0,597102731
1290;2005-02-18;4359,47;-0,233928954;0,019766228;0,000390704;0
1291;2005-02-22;4323,21;-0,835230846;-1,5159364;2,298063168;2,298063168
1292;2005-02-23;4310,66;-0,290715724;0,44206134;0,195418229;0
1293;2005-02-24;4304,29;-0,147882487;0,729872032;0,532713183;0
1294;2005-02-25;4348,64;1,025095277;0,97230101;0,945369255;0
1295;2005-02-28;4350,49;0,04253299;-0,534985353;0,286209327;0,286209327
1296;2005-03-01;4383,62;0,758638462;0,486238366;0,236427749;0
1297;2005-03-02;4393,43;0,223537614;-0,011385166;0,000129622;0,000129622
1298;2005-03-03;4373,27;-0,459923016;0,081118755;0,006580252;0
1299;2005-03-04;4423,52;1,14247462;0,982758006;0,965813299;0
1300;2005-03-07;4428,09;0,103258061;0,296102878;0,087676915;0
1301;2005-03-08;4396,5;-0,715957001;-0,395106514;0,156109158;0,156109158
1302;2005-03-09;4375,6;-0,476511657;-1,065231997;1,134719208;1,134719208
1303;2005-03-10;4337,68;-0,870401029;0,05846352;0,003417983;0
1304;2005-03-11;4360,49;0,52447934;-0,781275127;0,610390824;0,610390824
1305;2005-03-14;4367,3;0,156053282;0,504660098;0,254681815;0
1306;2005-03-15;4387,69;0,465792351;-0,791936843;0,627163964;0,627163964
1307;2005-03-16;4309,11;-1,807150643;-0,901048118;0,811887711;0,811887711
1308;2005-03-17;4315,92;0,157912527;0,060806029;0,003697373;0
1309;2005-03-18;4327,18;0,26055481;-0,130848445;0,017121315;0,017121315
1310;2005-03-21;4296,36;-0,714790706;-0,478268233;0,228740503;0,228740503
1311;2005-03-22;4320,69;0,564695915;-1,118139318;1,250235535;1,250235535
1312;2005-03-23;4317,2;-0,080806775;-0,09464883;0,008958401;0,008958401
1313;2005-03-24;4343,6;0,609645339;-0,158228636;0,025036301;0,025036301
1314;2005-03-28;4343,6;0;0,221677322;0,049140835;0
1315;2005-03-29;4351,89;0,190673614;-0,786224674;0,618149238;0,618149238
1316;2005-03-30;4347,52;-0,100466592;1,258873959;1,584763645;0
1317;2005-03-31;4348,77;0,028747892;-0,016406268;0,000269166;0,000269166
1318;2005-04-01;4373,53;0,567741685;-0,597300408;0,356767778;0,356767778
1319;2005-04-04;4341,39;-0,737589002;0,209360468;0,043831805;0
1320;2005-04-05;4362,61;0,487592878;0,381048331;0,14519783;0
1321;2005-04-06;4379,18;0,379099014;0,322290441;0,103871129;0
1322;2005-04-07;4389,52;0,235838945;0,620667946;0,385228699;0
1323;2005-04-08;4400,68;0,253919274;-0,821009133;0,674055996;0,674055996
1324;2005-04-11;4396,09;-0,104356495;-0,036918328;0,001362963;0,001362963
1325;2005-04-12;4372,12;-0,546749216;0,506568647;0,256611794;0
1326;2005-04-13;4405,69;0,764886997;-1,144620952;1,310157125;1,310157125
1327;2005-04-14;4402,05;-0,082654579;-1,059531977;1,122608011;1,122608011
1328;2005-04-15;4312,25;-2,061053185;-1,891035733;3,576016143;3,576016143
1329;2005-04-18;4202,2;-2,585161199;0,080358339;0,006457463;0
1330;2005-04-19;4204,61;0,057334472;0,523604082;0,274161235;0
1331;2005-04-20;4178,62;-0,620049391;-1,336883335;1,78725705;1,78725705
1332;2005-04-21;4193,7;0,360235068;1,820235644;3,313257798;0
1333;2005-04-22;4223,04;0,697184868;-0,686841034;0,471750607;0,471750607
1334;2005-04-25;4246,96;0,564818503;0,919017217;0,844592646;0
1335;2005-04-26;4233,76;-0,311294575;-0,855872094;0,732517041;0,732517041
1336;2005-04-27;4189,02;-1,062367076;0,305308147;0,093213065;0
1337;2005-04-28;4178,1;-0,261021862;-1,095925771;1,201053296;1,201053296
1338;2005-04-29;4184,84;0,161187369;1,069604905;1,144054653;0
1339;2005-05-02;4224,02;0,931880981;0,508094923;0,258160451;0
1340;2005-05-03;4245,54;0,508173891;-0,03345009;0,001118909;0,001118909
1341;2005-05-04;4264,35;0,442074589;1,260444966;1,588721512;0
1342;2005-05-05;4299,51;0,821129667;-0,227633642;0,051817075;0,051817075
1343;2005-05-06;4311,06;0,268275083;-0,021798756;0,000475186;0,000475186
1344;2005-05-09;4292,41;-0,433546679;0,616782922;0,380421172;0
1345;2005-05-10;4251,13;-0,966351682;-1,051019697;1,104642403;1,104642403
1346;2005-05-11;4244,16;-0,164090962;0,40588823;0,164745255;0
1347;2005-05-12;4267,05;0,537880165;-1,065556238;1,135410097;1,135410097
1348;2005-05-13;4275,7;0,20251097;-0,537810214;0,289239826;0,289239826
1349;2005-05-16;4262,18;-0,31670652;0,917901465;0,8425431;0
1350;2005-05-17;4251,77;-0,244539965;0,684575019;0,468642956;0
1351;2005-05-18;4324,6;1,698428373;1,114425071;1,241943238;0
1352;2005-05-19;4360,42;0,824873244;0,526253541;0,27694279;0
1353;2005-05-20;4360,68;0,005962551;-0,091016499;0,008284003;0,008284003
1354;2005-05-23;4406,95;1,055483171;0,426745994;0,182112143;0
1355;2005-05-24;4396,64;-0,234222737;0,053731655;0,002887091;0
1356;2005-05-25;4389,54;-0,161617484;-0,289477328;0,083797124;0,083797124
1357;2005-05-26;4436,6;1,066387933;0,614493961;0,377602828;0
1358;2005-05-27;4444,71;0,182630766;0,105569014;0,011144817;0
1359;2005-05-31;4460,63;0,357538667;-0,563330013;0,317340704;0,317340704
1360;2005-06-01;4527,17;1,480700855;0,840177449;0,705898145;0
1361;2005-06-02;4532,17;0,110383328;0,173902753;0,030242167;0
1362;2005-06-03;4510,39;-0,481722922;-0,610948664;0,37325827;0,37325827
1363;2005-06-06;4497,26;-0,291530184;0,06597303;0,004352441;0
1364;2005-06-07;4566,01;1,517141577;-0,094485803;0,008927567;0,008927567
1365;2005-06-08;4557,29;-0,191158959;-0,188160755;0,03540447;0,03540447
1366;2005-06-09;4562,75;0,119736331;0,494566464;0,244595988;0
1367;2005-06-10;4586,1;0,510447776;-0,251829733;0,063418214;0,063418214
1368;2005-06-13;4599,21;0,285455992;0,226569414;0,051333699;0
1369;2005-06-14;4591,69;-0,163640159;0,244121366;0,059595242;0
1370;2005-06-15;4548,42;-0,946822812;0,229883306;0,052846334;0
1371;2005-06-16;4579,87;0,689069353;0,401885853;0,161512239;0
1372;2005-06-17;4604,57;0,537867514;0,510122786;0,260225257;0
1373;2005-06-20;4586,86;-0,385359447;-0,015646222;0,000244804;0,000244804
1374;2005-06-21;4608,11;0,462210052;-0,186823635;0,034903071;0,034903071
1375;2005-06-22;4619,6;0,249032662;-0,005470481;2,99262E-05;2,99262E-05
1376;2005-06-23;4627,48;0,170432221;-1,100196106;1,210431472;1,210431472
1377;2005-06-24;4566,48;-1,326977605;-0,848206703;0,719454611;0,719454611
1378;2005-06-27;4523,82;-0,938589775;-0,220205805;0,048490596;0,048490596
1379;2005-06-28;4557,46;0,740868113;0,832925335;0,693764614;0
1380;2005-06-29;4583,63;0,572580983;-0,088989801;0,007919185;0,007919185
1381;2005-06-30;4586,28;0,057797734;-0,734580855;0,539609032;0,539609032
1382;2005-07-01;4617,07;0,669106681;0,144269438;0,020813671;0
1383;2005-07-05;4603,65;-0,291083765;0,838831566;0,703638397;0
1384;2005-07-06;4615,49;0,256857071;-0,727273788;0,528927162;0,528927162
1385;2005-07-07;4530,18;-1,865636403;0,205819022;0,04236147;0
1386;2005-07-08;4597,97;1,485322794;1,084066112;1,175199334;0
1387;2005-07-11;4663,38;1,412560536;0,727525465;0,529293302;0
1388;2005-07-12;4653,03;-0,222188681;0,368153319;0,135536866;0
1389;2005-07-13;4679,89;0,575598508;0,090621693;0,008212291;0
1390;2005-07-14;4699,27;0,413257212;0,276848701;0,076645203;0
1391;2005-07-15;4712,9;0,28962523;0,176434199;0,031129026;0
1392;2005-07-18;4719,57;0,141426394;-0,518894137;0,269251125;0,269251125
1393;2005-07-19;4770,54;1,074181229;0,625925142;0,391782284;0
1394;2005-07-20;4784,5;0,29220202;0,484030966;0,234285976;0
1395;2005-07-21;4829,87;0,943802595;-0,58956119;0,347582397;0,347582397
1396;2005-07-22;4836,9;0,145446747;0,501427956;0,251429996;0
1397;2005-07-25;4842,7;0,119839677;-0,412718387;0,170336467;0,170336467
1398;2005-07-26;4843,49;0,016311883;0,187028914;0,034979815;0
1399;2005-07-27;4855,35;0,244565451;0,452321;0,204594287;0
1400;2005-07-28;4892,5;0,762223051;0,560772014;0,314465252;0
1401;2005-07-29;4886,5;-0,122711949;-0,690512327;0,476807274;0,476807274
1402;2005-08-01;4890,85;0,088981172;0,032055562;0,001027559;0
1403;2005-08-02;4932,87;0,855485626;0,66071952;0,436550284;0
1404;2005-08-03;4923,12;-0,197849291;0,141387927;0,019990546;0
1405;2005-08-04;4874,06;-1,001521052;-0,685118381;0,469387196;0,469387196
1406;2005-08-05;4827,18;-0,966481912;-0,872829216;0,76183084;0,76183084
1407;2005-08-08;4837,86;0,221002797;-0,387239078;0,149954103;0,149954103
1408;2005-08-09;4909,48;1,469555569;0,619413118;0,38367261;0
1409;2005-08-10;4990,57;1,638210181;-0,157191402;0,024709137;0,024709137
1410;2005-08-11;4953,93;-0,736893073;0,679693182;0,461982822;0
1411;2005-08-12;4937,33;-0,335650172;-0,604624166;0,365570382;0,365570382
1412;2005-08-15;4922,34;-0,304067206;0,246774436;0,060897622;0
1413;2005-08-16;4883,81;-0,785837424;-1,184245115;1,402436492;1,402436492
1414;2005-08-17;4871,46;-0,253196613;-0,030570277;0,000934542;0,000934542
1415;2005-08-18;4851,27;-0,415316048;-0,14977627;0,022432931;0,022432931
1416;2005-08-19;4929,91;1,608020597;0,010072467;0,000101455;0
1417;2005-08-22;4941,69;0,238664565;0,160004507;0,025601442;0
1418;2005-08-23;4917,74;-0,485830258;-0,392410183;0,153985752;0,153985752
1419;2005-08-24;4915,95;-0,03640546;-0,688869135;0,474540685;0,474540685
1420;2005-08-25;4856,01;-1,226790772;0,136614115;0,018663417;0
1421;2005-08-26;4783,8;-1,498190331;-0,637118993;0,405920611;0,405920611
1422;2005-08-29;4812,24;0,592746243;0,549247531;0,301672851;0
1423;2005-08-30;4791,72;-0,427324379;-0,338308892;0,114452906;0,114452906
1424;2005-08-31;4829,69;0,789285502;0,945430298;0,893838449;0
1425;2005-09-01;4842,94;0,273969092;0,15791803;0,024938104;0
1426;2005-09-02;4837,81;-0,105983534;-0,269088119;0,072408416;0,072408416
1427;2005-09-06;4968,28;2,661156476;1,24563883;1,551616096;0
1428;2005-09-07;4988,14;0,398939103;0,295005265;0,087028107;0
1429;2005-09-08;4992,75;0,092376538;-0,260084792;0,067644099;0,067644099
1430;2005-09-09;5005,93;0,263634952;0,764552974;0,584541249;0
1431;2005-09-12;4989,98;-0,319130795;-0,06116884;0,003741627;0,003741627
1432;2005-09-13;4901,88;-1,781309674;-0,678355451;0,460166117;0,460166117
1433;2005-09-14;4911,17;0,189339762;-0,40079442;0,160636167;0,160636167
1434;2005-09-15;4905,98;-0,105733344;-0,058151293;0,003381573;0,003381573
1435;2005-09-16;4986,5;1,627939167;0,828233657;0,685970991;0
1436;2005-09-19;4926,13;-1,218057093;-0,507812368;0,257873401;0,257873401
1437;2005-09-20;4962,86;0,742849753;-0,834886311;0,697035153;0,697035153
1438;2005-09-21;4875,22;-1,781695583;-1,045193113;1,092428643;1,092428643
1439;2005-09-22;4849,01;-0,539067123;0,228761802;0,052331962;0
1440;2005-09-23;4882,58;0,689920828;0,050221458;0,002522195;0
1441;2005-09-26;4998,16;2,339607602;0,01316032;0,000173194;0
1442;2005-09-27;4965,88;-0,647932223;-0,042885235;0,001839143;0,001839143
1443;2005-09-28;5048,74;1,654818473;0,046487797;0,002161115;0
1444;2005-09-29;5021,17;-0,547573293;0,890572642;0,793119631;0
1445;2005-09-30;5044,12;0,456023419;0,155843269;0,024287125;0
1446;2005-10-03;5082,07;0,749545045;-0,127500862;0,01625647;0,01625647
1447;2005-10-04;5138,02;1,094913234;-1,02695025;1,054626816;1,054626816
1448;2005-10-05;5069,42;-1,344137861;-1,603818668;2,572234319;2,572234319
1449;2005-10-06;5017,27;-1,034045156;-0,569838728;0,324716176;0,324716176
1450;2005-10-07;5007,77;-0,189525485;0,234926416;0,055190421;0
1451;2005-10-10;5022,79;0,299484998;-0,737307338;0,54362211;0,54362211
1452;2005-10-11;5032,46;0,192337396;-0,304405393;0,092662643;0,092662643
1453;2005-10-12;4981,77;-1,012368059;-0,74995666;0,562434992;0,562434992
1454;2005-10-13;4950,07;-0,638353168;-0,1676103;0,028093213;0,028093213
1455;2005-10-14;4975,56;0,51362092;0,781247251;0,610347268;0
1456;2005-10-17;4978,83;0,065699658;0,312097875;0,097405084;0
1457;2005-10-18;4947,18;-0,63772064;-0,962741555;0,926871301;0,926871301
1458;2005-10-19;4845,98;-2,0668222;1,376672241;1,895226458;0
1459;2005-10-20;4864,25;0,37630461;-1,471613679;2,165646819;2,165646819
1460;2005-10-21;4838,4;-0,532845381;0,13558499;0,018383289;0
1461;2005-10-24;4901,79;1,301635697;1,583250196;2,506681183;0
1462;2005-10-25;4872,97;-0,589683706;-0,153024419;0,023416473;0,023416473
1463;2005-10-26;4900,79;0,569280914;-0,304995322;0,093022147;0,093022147
1464;2005-10-27;4806,05;-1,952087569;-1,18477748;1,403697676;1,403697676
1465;2005-10-28;4825,64;0,406782756;1,520154009;2,310868211;0
1466;2005-10-31;4929,07;2,12069608;0,842732591;0,71019822;0
1467;2005-11-01;4922,55;-0,132364037;-0,224344454;0,050330434;0,050330434
1468;2005-11-02;4954,83;0,653616949;0,970892444;0,942632138;0
1469;2005-11-03;5011;1,127263756;0,423187025;0,179087258;0
1470;2005-11-04;4995,24;-0,315003698;0,164798733;0,027158622;0
1471;2005-11-07;5024,2;0,57807783;0,259744653;0,067467285;0
1472;2005-11-08;5008,83;-0,30638824;-0,358796208;0,128734719;0,128734719
1473;2005-11-09;5011,38;0,050897138;0,180436672;0,032557393;0
1474;2005-11-10;5015,55;0,083176012;0,836500577;0,699733216;0
1475;2005-11-11;5090,75;1,488208106;0,36693304;0,134639856;0
1476;2005-11-14;5092,43;0,032995587;-0,009466474;8,96141E-05;8,96141E-05
1477;2005-11-15;5110,61;0,356364755;-0,405628285;0,164534306;0,164534306
1478;2005-11-16;5081,46;-0,572014899;0,133727695;0,017883096;0
1479;2005-11-17;5099,72;0,358701439;0,94893308;0,90047399;0
1480;2005-11-18;5123,5;0,4652163;0,522877848;0,273401243;0
1481;2005-11-21;5170,61;0,91528707;0,597024128;0,35643781;0
1482;2005-11-22;5174,72;0,079456145;0,542612062;0,29442785;0
1483;2005-11-23;5196,08;0,411926374;0,41037123;0,168404546;0
1484;2005-11-25;5194,27;-0,03484002;0,290955344;0,084655012;0
1485;2005-11-28;5176,59;-0,340955661;-0,814300454;0,663085229;0,663085229
1486;2005-11-29;5199,48;0,441208225;-0,049317101;0,002432176;0,002432176
1487;2005-11-30;5193,4;-0,117003192;-0,682930973;0,466394713;0,466394713
1488;2005-12-01;5266,55;1,398691056;1,15506908;1,33418458;0
1489;2005-12-02;5307,99;0,78377333;0,085817291;0,007364607;0
1490;2005-12-05;5266,86;-0,777887297;-0,216383939;0,046822009;0,046822009
1491;2005-12-06;5300,85;0,643282551;0,093684626;0,008776809;0
1492;2005-12-07;5266,75;-0,645371103;-0,550081449;0,3025896;0,3025896
1493;2005-12-08;5286,75;0,379021632;-0,118955845;0,014150493;0,014150493
1494;2005-12-09;5282,13;-0,087426488;0,22603011;0,051089611;0
1495;2005-12-12;5301,21;0,360567093;0,073008641;0,005330262;0
1496;2005-12-13;5310,28;0,170946817;0,565540218;0,319835739;0
1497;2005-12-14;5286,76;-0,44389827;0,430525187;0,185351937;0
1498;2005-12-15;5295,82;0,171224828;-0,096527946;0,009317644;0,009317644
1499;2005-12-16;5353,66;1,086260902;-0,276287863;0,076334983;0,076334983
1500;2005-12-19;5350,18;-0,065023396;-0,630055442;0,39696986;0,39696986
1501;2005-12-20;5356,6;0,119924025;-0,080770615;0,006523892;0,006523892
1502;2005-12-21;5397,23;0,755641354;0,217386892;0,047257061;0
1503;2005-12-22;5398,28;0,019452532;0,416880322;0,173789203;0
1504;2005-12-23;5419,05;0,384013902;0,062797788;0,003943562;0
1505;2005-12-27;5444,84;0,474784786;-0,973669901;0,948033077;0,948033077
1506;2005-12-28;5447,15;0,042416492;0,036368837;0,001322692;0
1507;2005-12-29;5458,58;0,209614656;-0,350117471;0,122582244;0,122582244
1508;2005-12-30;5408,26;-0,926126816;-0,504706055;0,254728202;0,254728202
1509;2006-01-03;5460,68;0,964590962;1,557497645;2,425798915;0
1510;2006-01-04;5523,62;1,146011832;0,412157506;0,16987381;0
1511;2006-01-05;5516,53;-0,128440302;0,116856014;0,013655328;0
1512;2006-01-06;5536,32;0,358098068;0,927818579;0,860847315;0
1513;2006-01-09;5537,11;0,014268388;0,403458441;0,162778714;0
1514;2006-01-10;5494,71;-0,768689278;0,103920532;0,010799477;0
1515;2006-01-11;5532,89;0,692447179;0,365681147;0,133722701;0
1516;2006-01-12;5542,13;0,16686204;-0,619603611;0,383908635;0,383908635
1517;2006-01-13;5483,09;-1,071009274;0,113976926;0,01299074;0
1518;2006-01-17;5460,16;-0,41907173;-0,392055138;0,153707231;0,153707231
1519;2006-01-18;5395,61;-1,189243338;-0,431113196;0,185858588;0,185858588
1520;2006-01-19;5430,84;0,650815814;0,500153961;0,250153985;0
1521;2006-01-20;5349,02;-1,518045156;-1,872200798;3,505135827;3,505135827
1522;2006-01-23;5348,72;-0,005608661;0,056802386;0,003226511;0
1523;2006-01-24;5334,3;-0,26996128;0,112977824;0,012763989;0
1524;2006-01-25;5427,09;1,724541154;-0,175242271;0,030709854;0,030709854
1525;2006-01-26;5548,91;2,219843338;0,728703717;0,531009107;0
1526;2006-01-27;5647,42;1,759729163;0,724794912;0,525327664;0
1527;2006-01-30;5660,03;0,223038885;0,211684566;0,044810356;0
1528;2006-01-31;5674,15;0,249157986;-0,348666519;0,121568341;0,121568341
1529;2006-02-01;5726,53;0,918899023;0,135312322;0,018309425;0
1530;2006-02-02;5649,6;-1,352501645;-0,903658684;0,816599018;0,816599018
1531;2006-02-03;5657,12;0,13301826;-0,583342796;0,340288817;0,340288817
1532;2006-02-06;5666,78;0,17061264;-0,030764689;0,000946466;0,000946466
1533;2006-02-07;5672,92;0,108292117;-0,871953218;0,760302415;0,760302415
1534;2006-02-08;5666,41;-0,114821611;0,792499436;0,628055357;0
1535;2006-02-09;5743,68;1,354435964;-0,181738759;0,033028977;0,033028977
1536;2006-02-10;5701,47;-0,737608356;0,252635091;0,063824489;0
1537;2006-02-13;5756,33;0,957608253;-0,327635785;0,107345207;0,107345207
1538;2006-02-14;5763,4;0,122745948;0,934702408;0,873668592;0
1539;2006-02-15;5764,37;0,016828927;0,433047032;0,187529732;0
1540;2006-02-16;5789,25;0,430688191;0,794667278;0,631496082;0
1541;2006-02-17;5795,48;0,107555387;-0,09136344;0,008347278;0,008347278
1542;2006-02-21;5801,04;0,095890844;-0,32874872;0,108075721;0,108075721
1543;2006-02-22;5862,06;1,046386583;0,739067836;0,546221266;0
1544;2006-02-23;5857,88;-0,071331426;-0,337794389;0,114105049;0,114105049
1545;2006-02-24;5870,79;0,220144402;0,155992066;0,024333525;0
1546;2006-02-27;5915,15;0,752764896;0,327364869;0,107167757;0
1547;2006-02-28;5796,04;-2,034193062;-1,039206882;1,079950944;1,079950944
1548;2006-03-01;5866,61;1,210202849;0,775108195;0,600792715;0
1549;2006-03-02;5783,49;-1,426964754;-0,190436601;0,036266099;0,036266099
1550;2006-03-03;5721,46;-1,078328912;-0,123895343;0,015350056;0,015350056
1551;2006-03-06;5754,06;0,568167503;-0,721643536;0,520769394;0,520769394
1552;2006-03-07;5739,28;-0,257192568;-0,314217244;0,098732476;0,098732476
1553;2006-03-08;5673,36;-1,155223211;0,165690756;0,027453427;0
1554;2006-03-09;5732,22;1,032135543;-0,507347647;0,257401635;0,257401635
1555;2006-03-10;5804,92;1,260294358;0,681373272;0,464269536;0
1556;2006-03-13;5855,16;0,861748992;0,182576253;0,033334088;0
1557;2006-03-14;5870,88;0,268121368;1,069070816;1,14291241;0
1558;2006-03-15;5898,48;0,469015318;0,514467593;0,264676905;0
1559;2006-03-16;5897,79;-0,011698613;0,235098913;0,055271499;0
1560;2006-03-17;5882,38;-0,261626255;0,202022069;0,040812916;0
1561;2006-03-20;5902,79;0,346367857;-0,151519671;0,022958211;0,022958211
1562;2006-03-21;5911,86;0,153538222;-0,579562301;0,335892461;0,335892461
1563;2006-03-22;5932,31;0,345317913;0,543344129;0,295222842;0
1564;2006-03-23;5947,11;0,249170543;-0,254033544;0,064533042;0,064533042
1565;2006-03-24;5973,14;0,436736501;0,102573383;0,010521299;0
1566;2006-03-27;5912,26;-1,024459126;-0,133895089;0,017927895;0,017927895
1567;2006-03-28;5890,63;-0,366520813;-0,692063604;0,478952031;0,478952031
1568;2006-03-29;5914,78;0,409135027;0,695857747;0,484218004;0
1569;2006-03-30;5984,19;1,166668834;-0,208067876;0,043292241;0,043292241
1570;2006-03-31;5970,08;-0,236066386;-0,402462019;0,161975677;0,161975677
1571;2006-04-03;6024,05;0,899946295;0,162870435;0,026526779;0
1572;2006-04-04;6013,85;-0,169464814;0,573091859;0,328434278;0
1573;2006-04-05;6029,2;0,25491895;0,510597696;0,260710007;0
1574;2006-04-06;6031,39;0,036316632;-0,145762966;0,021246842;0,021246842
1575;2006-04-07;5952,92;-1,309564279;-1,064717737;1,133623858;1,133623858
1576;2006-04-10;6003,4;0,844411992;-0,016936274;0,000286837;0,000286837
1577;2006-04-11;5908,47;-1,593906075;-0,820276404;0,672853379;0,672853379
1578;2006-04-12;5901,25;-0,122272177;0,063648516;0,004051134;0
1579;2006-04-13;5918,57;0,293067278;0,016610238;0,0002759;0
1580;2006-04-17;5918,57;0;-0,34288316;0,117568861;0,117568861
1581;2006-04-18;5902,58;-0,27053222;1,688671495;2,851611417;0
1582;2006-04-19;5993,76;1,532938459;0,247495092;0,061253821;0
1583;2006-04-20;6063,28;1,153197973;0,22134307;0,048992755;0
1584;2006-04-21;6094,75;0,517683708;-0,006988166;4,88345E-05;4,88345E-05
1585;2006-04-24;6079,09;-0,257273114;-0,265602691;0,070544789;0,070544789
1586;2006-04-25;6078,8;-0,004770565;-0,450135016;0,202621533;0,202621533
1587;2006-04-26;6107,12;0,464799555;0,218584038;0,047778982;0
1588;2006-04-27;6067,74;-0,646909079;0,312337733;0,09755486;0
1589;2006-04-28;6009,89;-0,957976729;0,094331913;0,00889851;0
1590;2006-05-01;6009,89;0;-0,416453362;0,173433402;0,173433402
1591;2006-05-02;6051,29;0,68650269;0,545036032;0,297064277;0
1592;2006-05-03;5968,96;-1,369876458;-0,387749486;0,150349664;0,150349664
1593;2006-05-04;6039,32;1,171871495;0,336583842;0,113288682;0
1594;2006-05-05;6113,29;1,217366698;1,013958062;1,028110951;0
1595;2006-05-08;6127,98;0,240007892;-0,014246519;0,000202963;0,000202963
1596;2006-05-09;6140,72;0,20768304;0,100173856;0,010034801;0
1597;2006-05-10;6118,38;-0,364464353;-0,209242973;0,043782622;0,043782622
1598;2006-05-11;6054,72;-1,045922244;-1,301878911;1,694888699;1,694888699
1599;2006-05-12;5916,28;-2,313026016;-1,21751263;1,482337005;1,482337005
1600;2006-05-15;5857,03;-1,006522383;0,063817928;0,004072728;0
1601;2006-05-16;5851,92;-0,087283665;-0,248241702;0,061623942;0,061623942
1602;2006-05-17;5652,72;-3,463296728;-1,722849149;2,968209189;2,968209189
1603;2006-05-18;5666,07;0,235891048;-0,894336156;0,79983716;0,79983716
1604;2006-05-19;5672,28;0,109539759;0,19194419;0,036842572;0
1605;2006-05-22;5546,24;-2,247093263;-0,403775311;0,163034502;0,163034502
1606;2006-05-23;5678,49;2,356513163;-0,468197162;0,219208582;0,219208582
1607;2006-05-24;5587,23;-1,62017157;0,008970537;8,04705E-05;0
1608;2006-05-25;5706,06;2,104513136;1,071932634;1,149039572;0
1609;2006-05-26;5788,36;1,43202365;0,6733175;0,453356456;0
1610;2006-05-30;5622,43;-2,908504969;-1,520379898;2,311555033;2,311555033
1611;2006-05-31;5692,86;1,244880327;0,678047821;0,459748847;0
1612;2006-06-01;5707,59;0,258410996;1,184300237;1,402567052;0
1613;2006-06-02;5687,04;-0,360696614;0,375338225;0,140878783;0
1614;2006-06-05;5621,19;-1,164651662;-1,699545836;2,888456048;2,888456048
1615;2006-06-06;5502,81;-2,12845144;-0,335034939;0,112248411;0,112248411
1616;2006-06-07;5543,93;0,744476469;-0,707614823;0,500718738;0,500718738
1617;2006-06-08;5383,28;-2,940578171;0,121877912;0,014854225;0
1618;2006-06-09;5464,08;1,489790962;-0,481101235;0,231458398;0,231458398
1619;2006-06-12;5395,55;-1,262122369;-1,400820658;1,962298517;1,962298517
1620;2006-06-13;5292,14;-1,935183883;-1,185416015;1,405211128;1,405211128
1621;2006-06-14;5305,99;0,261367013;0,314741634;0,099062296;0
1622;2006-06-15;5422,22;2,166895463;2,072124693;4,293700743;0
1623;2006-06-16;5376,01;-0,855886235;-0,202672231;0,041076033;0,041076033
1624;2006-06-19;5439,23;1,169104339;-0,893218875;0,797839958;0,797839958
1625;2006-06-20;5493,61;0,994809189;-0,159524454;0,025448052;0,025448052
1626;2006-06-21;5503,41;0,17823015;0,92129343;0,848781585;0
